Invoice_ID,Invoice_Header,Invoice_Year,Invoice_Amount,Invoice_Vendor,Invoice_Due_Date,Invoice_Vendor_City
3118001424_2018_IT10,3118001424,2018,175.13,VND07086,2018-07-19,
3118001430_2018_IT10,3118001430,2018,785.17,VND07398,2018-07-11,
3118001431_2018_IT10,3118001431,2018,428.75,VND06675,2018-08-11,
3118001433_2018_IT10,3118001433,2018,120.61,VND07188,2018-07-06,
3118001434_2018_IT10,3118001434,2018,709.46,VND06820,2018-07-31,
3118001435_2018_IT10,3118001435,2018,2938.93,VND07331,2018-07-11,
3118001439_2018_IT10,3118001439,2018,20542.00,VND04862,2018-06-30,
3118001440_2018_IT10,3118001440,2018,163.00,VND05137,2018-07-19,Beijing
3118001441_2018_IT10,3118001441,2018,407.50,VND05137,2018-07-31,Beijing
3118001442_2018_IT10,3118001442,2018,647948.65,VND06994,2018-06-01,
3118001443_2018_IT10,3118001443,2018,1802.64,VND04571,2018-03-11,
3118001444_2018_IT10,3118001444,2018,7849.31,VND04644,2018-06-30,
3118001445_2018_IT10,3118001445,2018,9464.36,VND04644,2018-06-30,
3118001446_2018_IT10,3118001446,2018,8155.47,VND07310,2018-06-30,Milan
3118001447_2018_IT10,3118001447,2018,1400.00,VND05429,2018-07-11,
3118001450_2018_IT10,3118001450,2018,1593.30,VND04658,2018-05-30,
3118001454_2018_IT10,3118001454,2018,64333.50,VND05884,2018-08-01,Milan
3118001455_2018_IT10,3118001455,2018,13918.63,VND05075,2018-07-05,
3118001456_2018_IT10,3118001456,2018,1894.43,VND05075,2018-07-18,
3118001457_2018_IT10,3118001457,2018,4452.00,VND07750,2018-07-01,Milan
3118001463_2018_IT10,3118001463,2018,21000.00,VND04931,2018-06-30,
3118001468_2018_IT10,3118001468,2018,3292.14,VND05240,2018-07-21,
3118001469_2018_IT10,3118001469,2018,3000.00,VND05240,2018-07-08,
3118001470_2018_IT10,3118001470,2018,396.27,VND05240,2018-07-08,
3118001471_2018_IT10,3118001471,2018,4643.38,VND05240,2018-07-08,
3118001472_2018_IT10,3118001472,2018,59493.74,VND05240,2018-07-08,
3118001473_2018_IT10,3118001473,2018,4620.00,VND05240,2018-06-30,
3118001479_2018_IT10,3118001479,2018,5988.59,VND04540,2018-07-15,
3118001480_2018_IT10,3118001480,2018,5884.64,VND04540,2018-07-10,
3118001481_2018_IT10,3118001481,2018,12965.68,VND07310,2018-07-30,Milan
3118001483_2018_IT10,3118001483,2018,1140.00,VND05429,2018-06-04,
3118001484_2018_IT10,3118001484,2018,7758.62,VND06071,2018-07-08,
3118001485_2018_IT10,3118001485,2018,2944.12,VND06071,2018-07-08,
3118001486_2018_IT10,3118001486,2018,643.10,VND06071,2018-07-08,
3118001487_2018_IT10,3118001487,2018,4575.00,VND06285,2018-07-30,
3118001488_2018_IT10,3118001488,2018,2200.00,VND06554,2018-05-16,
3118001489_2018_IT10,3118001489,2018,572.61,VND05398,2018-06-23,Moscow
3118001493_2018_IT10,3118001493,2018,197668.18,VND04835,2018-07-28,
3118001494_2018_IT10,3118001494,2018,1900.11,VND04835,2018-07-28,
3118001495_2018_IT10,3118001495,2018,13561.77,VND04835,2018-07-28,
3118001496_2018_IT10,3118001496,2018,748.40,VND04835,2018-07-28,
3118001497_2018_IT10,3118001497,2018,1400.00,VND05429,2018-06-11,
3118001501_2018_IT10,3118001501,2018,-647948.65,VND06994,2018-06-01,
3118001502_2018_IT10,3118001502,2018,613846.09,VND06994,2018-07-16,
3118001508_2018_IT10,3118001508,2018,15459.70,VND06468,2018-06-25,
3118001509_2018_IT10,3118001509,2018,4059.65,VND06778,2018-06-19,
3118001514_2018_IT10,3118001514,2018,9520.00,VND06405,2018-07-19,
3118001519_2018_IT10,3118001519,2018,422.34,VND04571,2018-05-10,
3118001520_2018_IT10,3118001520,2018,1103.43,VND04571,2018-05-18,
3118001521_2018_IT10,3118001521,2018,2071.93,VND04571,2018-06-15,
3118001522_2018_IT10,3118001522,2018,2370.47,VND04571,2018-06-21,
3118001523_2018_IT10,3118001523,2018,497.92,VND05660,2018-06-21,
3118001524_2018_IT10,3118001524,2018,1620.95,VND04926,2018-07-28,
3118001525_2018_IT10,3118001525,2018,250.34,VND06675,2018-07-16,
3118001526_2018_IT10,3118001526,2018,5200.00,VND04931,2018-07-30,
3118001531_2018_IT10,3118001531,2018,613.31,VND05660,2018-08-03,
3118001532_2018_IT10,3118001532,2018,4119.77,VND06675,2018-09-02,
3118001533_2018_IT10,3118001533,2018,3541.60,VND06675,2018-08-26,
3118001534_2018_IT10,3118001534,2018,249.73,VND06675,2018-02-19,
3118001535_2018_IT10,3118001535,2018,4544.70,VND06476,2018-04-20,
3118001536_2018_IT10,3118001536,2018,325.01,VND06675,2018-08-21,
3118001537_2018_IT10,3118001537,2018,225.33,VND07331,2018-07-26,
3118001538_2018_IT10,3118001538,2018,509.28,VND07200,2018-07-28,
3118001539_2018_IT10,3118001539,2018,372.20,VND05394,2018-08-02,
3118001540_2018_IT10,3118001540,2018,217.90,VND06499,2018-04-02,
3118001541_2018_IT10,3118001541,2018,86.72,VND06499,2018-04-02,
3118001542_2018_IT10,3118001542,2018,1863.72,VND06499,2018-04-02,
3118001546_2018_IT10,3118001546,2018,580.11,VND07891,2018-07-26,
3118001549_2018_IT10,3118001549,2018,174.47,VND07086,2018-07-20,
3118001550_2018_IT10,3118001550,2018,174.47,VND07086,2018-07-20,
3118001551_2018_IT10,3118001551,2018,1005.21,VND06675,2018-07-31,
3118001552_2018_IT10,3118001552,2018,1689.55,VND07102,2018-07-05,
3118001565_2018_IT10,3118001565,2018,566.29,VND06027,2018-05-29,
3118001567_2018_IT10,3118001567,2018,1184.50,VND04571,2018-07-05,
3118001568_2018_IT10,3118001568,2018,581.69,VND04571,2018-07-29,
3118001569_2018_IT10,3118001569,2018,273.59,VND04571,2018-07-06,
3118001570_2018_IT10,3118001570,2018,1193.44,VND04571,2018-07-06,
3118001571_2018_IT10,3118001571,2018,884.65,VND04571,2018-07-05,
3118001572_2018_IT10,3118001572,2018,2466.67,VND04571,2018-07-07,
3118001573_2018_IT10,3118001573,2018,644.62,VND07980,2018-07-26,
3118001574_2018_IT10,3118001574,2018,1327.81,VND04571,2018-07-07,
3118001575_2018_IT10,3118001575,2018,1262.75,VND04571,2018-06-18,
3118001576_2018_IT10,3118001576,2018,2134.92,VND07891,2018-08-05,
3118001577_2018_IT10,3118001577,2018,2434.03,VND07891,2018-08-05,
3118001578_2018_IT10,3118001578,2018,128.48,VND06675,2018-08-19,
3118001580_2018_IT10,3118001580,2018,833.89,VND04708,2018-07-15,
3118001581_2018_IT10,3118001581,2018,14884.51,VND07148,2018-04-19,
3118001582_2018_IT10,3118001582,2018,264.92,VND07148,2018-05-31,
3118001583_2018_IT10,3118001583,2018,5083.20,VND07148,2018-06-18,
3118001584_2018_IT10,3118001584,2018,600.25,VND07398,2018-08-11,
3118001587_2018_IT10,3118001587,2018,1840.00,VND04073,2018-07-22,
3118001601_2018_IT10,3118001601,2018,5899.12,VND07600,2018-08-20,
3118001602_2018_IT10,3118001602,2018,5182.24,VND07600,2018-08-20,
3118001603_2018_IT10,3118001603,2018,3869.41,VND07600,2018-08-20,
3118001604_2018_IT10,3118001604,2018,8550.70,VND07600,2018-08-20,
3118001605_2018_IT10,3118001605,2018,181134.00,VND07977,2018-08-29,
3118001606_2018_IT10,3118001606,2018,2367944.45,VND04650,2018-07-20,
3118001607_2018_IT10,3118001607,2018,138202.03,VND04650,2018-07-20,
3118001608_2018_IT10,3118001608,2018,678716.04,VND06238,2018-07-30,
3118001610_2018_IT10,3118001610,2018,5766.92,VND07398,2018-04-07,
3118001611_2018_IT10,3118001611,2018,19740.35,VND06720,,Beijing
3118001612_2018_IT10,3118001612,2018,4617.52,VND04074,2018-07-01,
3118001613_2018_IT10,3118001613,2018,10555.46,VND07021,2018-06-29,
3118001614_2018_IT10,3118001614,2018,8390.23,VND05271,2018-08-12,
3118001615_2018_IT10,3118001615,2018,53721.19,VND05240,2018-07-27,
3118001616_2018_IT10,3118001616,2018,53168.09,VND05240,2018-08-09,
3118001617_2018_IT10,3118001617,2018,4620.00,VND05240,2018-08-03,
3118001618_2018_IT10,3118001618,2018,633810.26,VND06994,2018-08-15,
3118001629_2018_IT10,3118001629,2018,4083.33,VND05240,2018-08-09,
3118001630_2018_IT10,3118001630,2018,3334.00,VND04617,2018-08-04,
3118001631_2018_IT10,3118001631,2018,424.09,VND06357,2018-07-11,Moscow
3118001632_2018_IT10,3118001632,2018,6366.66,VND04074,2018-08-04,
3118001633_2018_IT10,3118001633,2018,21356569.28,VND06994,2018-07-24,
3118001634_2018_IT10,3118001634,2018,9266.00,VND05398,2018-07-18,Moscow
3118001635_2018_IT10,3118001635,2018,9107.89,VND05398,2018-07-18,Moscow
3118001636_2018_IT10,3118001636,2018,1315.26,VND05398,2018-07-06,Moscow
3118001637_2018_IT10,3118001637,2018,12933.26,VND07310,2018-08-25,Milan
3118001638_2018_IT10,3118001638,2018,384.57,VND05663,2018-07-18,
3118001639_2018_IT10,3118001639,2018,79924.00,VND07439,2018-07-15,
3118001641_2018_IT10,3118001641,2018,389.71,VND05398,2018-07-18,Moscow
3118001643_2018_IT10,3118001643,2018,4389.99,VND05398,2018-07-18,Moscow
3118001644_2018_IT10,3118001644,2018,9724.42,VND07663,2018-07-13,
3118001647_2018_IT10,3118001647,2018,102900.00,VND05282,2018-08-09,
3118001648_2018_IT10,3118001648,2018,7480.76,VND07312,2018-08-01,
3118001649_2018_IT10,3118001649,2018,-7480.76,VND07312,2018-08-01,
3118001650_2018_IT10,3118001650,2018,7480.76,VND07312,2018-08-01,
3118001653_2018_IT10,3118001653,2018,3366.15,VND04630,2018-06-30,Berlin
3118001654_2018_IT10,3118001654,2018,11617.00,VND04617,2018-08-30,
3118001655_2018_IT10,3118001655,2018,12778.39,VND07922,2018-06-29,
3118001656_2018_IT10,3118001656,2018,3672756.11,VND04835,2018-07-30,
3118001657_2018_IT10,3118001657,2018,18332.69,VND04835,2018-07-30,
3118001660_2018_IT10,3118001660,2018,12957.91,VND04835,2018-07-30,
3118001661_2018_IT10,3118001661,2018,348471.91,VND04835,2018-07-30,
3118001662_2018_IT10,3118001662,2018,111707.77,VND04835,2018-07-30,
3118001663_2018_IT10,3118001663,2018,1430.31,VND04835,2018-07-30,
3118001664_2018_IT10,3118001664,2018,5934.55,VND04835,2018-07-30,
3118001665_2018_IT10,3118001665,2018,10167.75,VND04642,2018-02-28,
3118001666_2018_IT10,3118001666,2018,12005.48,VND04642,2018-03-31,
3118001667_2018_IT10,3118001667,2018,1487.86,VND04642,2018-04-30,
3118001668_2018_IT10,3118001668,2018,6026.31,VND04642,2018-06-30,
3118001669_2018_IT10,3118001669,2018,86.94,VND05398,2018-07-06,Moscow
3118001672_2018_IT10,3118001672,2018,12675.69,VND07312,2018-07-27,
3118001674_2018_IT10,3118001674,2018,45.50,VND04571,2018-08-04,
3118001675_2018_IT10,3118001675,2018,45.50,VND04571,2018-08-04,
3118001676_2018_IT10,3118001676,2018,45.50,VND04571,2018-08-04,
3118001677_2018_IT10,3118001677,2018,45.50,VND04571,2018-08-04,
3118001678_2018_IT10,3118001678,2018,45.50,VND04571,2018-08-04,
3118001680_2018_IT10,3118001680,2018,134431.55,VND04001,2018-08-26,
3118001681_2018_IT10,3118001681,2018,156.61,VND05034,2018-06-28,
3118001682_2018_IT10,3118001682,2018,9942.90,VND04644,2018-07-30,
3118001683_2018_IT10,3118001683,2018,9750.20,VND04644,2018-07-30,
3118001684_2018_IT10,3118001684,2018,14209.43,VND04658,2018-07-29,
3118001685_2018_IT10,3118001685,2018,11556.60,VND04658,2018-06-30,
3118001690_2018_IT10,3118001690,2018,41.07,VND04888,2018-08-30,
3118001691_2018_IT10,3118001691,2018,897.47,VND05240,2018-07-27,
3118001692_2018_IT10,3118001692,2018,2834.11,VND05240,2018-08-09,
3118001693_2018_IT10,3118001693,2018,25600.00,VND05282,2018-08-24,
3118001694_2018_IT10,3118001694,2018,102900.00,VND05282,2018-08-24,
3118001695_2018_IT10,3118001695,2018,43431.72,VND05034,2018-06-14,
3118001696_2018_IT10,3118001696,2018,20843.18,VND06743,2018-07-12,
3118001697_2018_IT10,3118001697,2018,70324.27,VND06743,2018-07-12,
3118001698_2018_IT10,3118001698,2018,20288.24,VND06743,2018-08-05,
3118001699_2018_IT10,3118001699,2018,62844.06,VND06743,2018-08-05,
3118001702_2018_IT10,3118001702,2018,12529.41,VND05034,2018-06-14,
3118001705_2018_IT10,3118001705,2018,8611.82,VND04435,2018-09-20,
3118001706_2018_IT10,3118001706,2018,20625.27,VND04656,2018-08-02,
3118001708_2018_IT10,3118001708,2018,1210.00,VND05099,2018-07-30,
3118001709_2018_IT10,3118001709,2018,70.93,VND04571,2018-08-31,
3118001710_2018_IT10,3118001710,2018,7811.83,VND06936,2018-07-10,
3118001711_2018_IT10,3118001711,2018,7163.67,VND06936,2018-07-20,
3118001714_2018_IT10,3118001714,2018,30000.00,VND07194,2018-06-30,
3118001719_2018_IT10,3118001719,2018,2393.98,VND07880,2018-09-01,
3118001720_2018_IT10,3118001720,2018,4494.96,VND06172,2018-07-20,
3118001721_2018_IT10,3118001721,2018,143.60,VND06675,2018-07-31,
3118001722_2018_IT10,3118001722,2018,2642.60,VND06675,2018-06-30,
3118001723_2018_IT10,3118001723,2018,4575.00,VND06285,2018-09-01,
3118001724_2018_IT10,3118001724,2018,11857.73,VND05271,2018-08-12,
3118001727_2018_IT10,3118001727,2018,46932.23,VND05726,2018-06-09,
3118001728_2018_IT10,3118001728,2018,244.50,VND05137,2018-08-31,Beijing
3118001730_2018_IT10,3118001730,2018,19204.38,VND07312,2018-09-05,
3118001732_2018_IT10,3118001732,2018,453.31,VND06675,2018-09-30,
3118001733_2018_IT10,3118001733,2018,11617.00,VND04617,2018-09-15,
3118001734_2018_IT10,3118001734,2018,2041.39,VND04074,2018-08-01,
3118001735_2018_IT10,3118001735,2018,11919.20,VND07880,2018-07-30,
3118001736_2018_IT10,3118001736,2018,29674.10,VND06033,2018-09-24,
3118001737_2018_IT10,3118001737,2018,553.71,VND05394,2018-08-04,
3118001739_2018_IT10,3118001739,2018,278316.00,VND04862,2018-07-30,
3118001742_2018_IT10,3118001742,2018,153.73,VND06236,2018-08-05,
3118001743_2018_IT10,3118001743,2018,233.20,VND05662,2018-07-15,
3118001744_2018_IT10,3118001744,2018,853.77,VND07891,2018-08-05,
3118001745_2018_IT10,3118001745,2018,1497.77,VND06675,2018-09-30,
3118001746_2018_IT10,3118001746,2018,1497.77,VND06675,2018-09-30,
3118001747_2018_IT10,3118001747,2018,448.17,VND06675,2018-09-16,
3118001751_2018_IT10,3118001751,2018,115535.16,VND04932,2018-06-19,
3118001752_2018_IT10,3118001752,2018,28113.56,VND04932,2018-06-19,
3118001755_2018_IT10,3118001755,2018,7970.45,VND07147,2018-07-08,
3118001758_2018_IT10,3118001758,2018,190.77,VND06675,2018-08-25,
3118001759_2018_IT10,3118001759,2018,3322.86,VND06675,2018-08-25,
3118001760_2018_IT10,3118001760,2018,1658.99,VND06675,2018-09-06,
3118001761_2018_IT10,3118001761,2018,1654.51,VND06675,2018-09-09,
3118001762_2018_IT10,3118001762,2018,1580.21,VND04571,2018-07-07,
3118001763_2018_IT10,3118001763,2018,3515.15,VND04571,2018-06-16,
3118001764_2018_IT10,3118001764,2018,3754.00,VND04571,2018-06-16,
3118001765_2018_IT10,3118001765,2018,451.97,VND04571,2018-07-04,
3118001766_2018_IT10,3118001766,2018,712.84,VND04571,2018-05-27,
3118001768_2018_IT10,3118001768,2018,413606.31,VND06238,2018-08-31,
3118001769_2018_IT10,3118001769,2018,911952.89,VND04650,2018-08-01,
3118001770_2018_IT10,3118001770,2018,2659923.40,VND04650,2018-08-01,
3118001771_2018_IT10,3118001771,2018,1052.35,VND06685,2018-07-08,
3118001772_2018_IT10,3118001772,2018,1668.66,VND06053,2018-08-05,
3118001774_2018_IT10,3118001774,2018,2147.68,VND07891,2018-08-30,
3118001775_2018_IT10,3118001775,2018,12837.80,VND05271,2018-08-09,
3118001776_2018_IT10,3118001776,2018,3222.21,VND04435,2018-09-20,
3118001777_2018_IT10,3118001777,2018,615.00,VND04862,2018-08-03,
3118001778_2018_IT10,3118001778,2018,30360.15,VND07922,2018-07-21,
3118001779_2018_IT10,3118001779,2018,983.00,VND04617,2018-08-04,
3118001780_2018_IT10,3118001780,2018,2200.00,VND06554,2018-08-29,
3118001781_2018_IT10,3118001781,2018,2200.00,VND06554,2018-08-29,
3118001782_2018_IT10,3118001782,2018,3200.00,VND04931,2018-08-31,
3118001785_2018_IT10,3118001785,2018,4000.00,VND06401,2018-05-30,
3118001787_2018_IT10,3118001787,2018,1502.14,VND06702,2018-08-20,
3118001788_2018_IT10,3118001788,2018,242.00,VND04862,2018-09-03,
3118001789_2018_IT10,3118001789,2018,14155.00,VND04862,2018-09-01,
3118001796_2018_IT10,3118001796,2018,6366.66,VND04074,2018-09-01,
3118001797_2018_IT10,3118001797,2018,1900.00,VND04831,2018-07-29,
3118001798_2018_IT10,3118001798,2018,34803.84,VND04646,2018-07-31,
3118001800_2018_IT10,3118001800,2018,5385.45,VND04642,2018-05-31,
3118001801_2018_IT10,3118001801,2018,913.29,VND06176,2018-06-14,
3118001802_2018_IT10,3118001802,2018,17247.32,VND06176,2018-06-15,
3118001806_2018_IT10,3118001806,2018,6873.81,VND06991,2018-08-01,
3118001807_2018_IT10,3118001807,2018,8939.37,VND06176,2018-06-20,
3118001808_2018_IT10,3118001808,2018,394.08,VND06991,2018-08-01,
3118001809_2018_IT10,3118001809,2018,6828.14,VND06991,2018-08-31,
3118001811_2018_IT10,3118001811,2018,391.46,VND06991,2018-08-31,
3118001818_2018_IT10,3118001818,2018,9531.21,VND05034,2018-06-28,
3118001819_2018_IT10,3118001819,2018,3073416.77,VND04835,2018-08-31,
3118001820_2018_IT10,3118001820,2018,9841.51,VND04835,2018-08-31,
3118001821_2018_IT10,3118001821,2018,13275.11,VND04835,2018-08-31,
3118001822_2018_IT10,3118001822,2018,217930.11,VND04835,2018-08-31,
3118001826_2018_IT10,3118001826,2018,33831.50,VND04646,2018-06-30,
3118001827_2018_IT10,3118001827,2018,41490.19,VND04264,2018-08-29,
3118001828_2018_IT10,3118001828,2018,41.48,VND04888,2018-07-28,
3118001829_2018_IT10,3118001829,2018,8390.23,VND05271,2018-08-09,
3118001831_2018_IT10,3118001831,2018,2000.00,VND06604,2018-07-30,
3118001836_2018_IT10,3118001836,2018,8334.39,VND07992,2018-07-30,
3118001837_2018_IT10,3118001837,2018,89.35,VND07398,2018-09-10,
3118001839_2018_IT10,3118001839,2018,37000.00,VND06604,2018-07-30,
3118001840_2018_IT10,3118001840,2018,85.30,VND04571,2018-08-05,
3118001841_2018_IT10,3118001841,2018,240.40,VND04571,2018-08-05,
3118001842_2018_IT10,3118001842,2018,545.45,VND04571,2018-08-02,
3118001843_2018_IT10,3118001843,2018,551.75,VND04571,2018-06-28,
3118001844_2018_IT10,3118001844,2018,543.91,VND04571,2018-07-26,
3118001845_2018_IT10,3118001845,2018,8683.00,VND07147,2018-05-20,
3118001846_2018_IT10,3118001846,2018,8620.73,VND07147,2018-05-16,
3118001847_2018_IT10,3118001847,2018,3675.53,VND06041,2018-06-30,
3118001848_2018_IT10,3118001848,2018,13163.51,VND06041,2018-06-30,
3118001849_2018_IT10,3118001849,2018,13574.75,VND06468,2018-07-29,
3118001850_2018_IT10,3118001850,2018,1400.00,VND05429,2018-09-06,
3118001852_2018_IT10,3118001852,2018,3400.00,VND06401,2018-09-06,
3118001853_2018_IT10,3118001853,2018,7214.68,VND04521,2018-07-28,
3118001854_2018_IT10,3118001854,2018,41.34,VND04888,2018-09-30,
3118001855_2018_IT10,3118001855,2018,45.71,VND04571,2018-08-19,
3118001857_2018_IT10,3118001857,2018,906.56,VND06092,2018-08-20,
3118001858_2018_IT10,3118001858,2018,2425.43,VND04272,2018-07-17,
3118001859_2018_IT10,3118001859,2018,2204.96,VND04272,2018-08-20,
3118001860_2018_IT10,3118001860,2018,2819.39,VND07891,2018-08-20,
3118001861_2018_IT10,3118001861,2018,7092.41,VND04272,2018-08-20,
3118001862_2018_IT10,3118001862,2018,1767.37,VND06675,2018-10-29,
3118001863_2018_IT10,3118001863,2018,6737.20,VND06936,2018-08-23,
3118001864_2018_IT10,3118001864,2018,3856.12,VND06936,2018-08-23,
3118001865_2018_IT10,3118001865,2018,5037.63,VND06936,2018-08-30,
3118001866_2018_IT10,3118001866,2018,214.39,VND06936,2018-08-30,
3118001867_2018_IT10,3118001867,2018,2361.57,VND04521,2018-08-24,
3118001868_2018_IT10,3118001868,2018,-2361.57,VND04521,2018-08-24,
3118001869_2018_IT10,3118001869,2018,2368.56,VND04521,2018-09-24,
3118001873_2018_IT10,3118001873,2018,756.69,VND06675,2018-10-08,
3118001874_2018_IT10,3118001874,2018,258.38,VND06675,2018-10-10,
3118001875_2018_IT10,3118001875,2018,3107.95,VND06675,2018-10-02,
3118001876_2018_IT10,3118001876,2018,506.80,VND06675,2018-10-06,
3118001877_2018_IT10,3118001877,2018,2912.54,VND06675,2018-10-21,
3118001878_2018_IT10,3118001878,2018,1081.00,VND04617,2018-10-04,
3118001879_2018_IT10,3118001879,2018,5860.35,VND06675,2018-08-30,
3118001880_2018_IT10,3118001880,2018,102.47,VND06675,2018-08-30,
3118001881_2018_IT10,3118001881,2018,251.60,VND06675,2018-08-30,
3118001882_2018_IT10,3118001882,2018,603.66,VND06675,2018-09-23,
3118001883_2018_IT10,3118001883,2018,10982.56,VND07490,2018-08-18,
3118001884_2018_IT10,3118001884,2018,4865.00,VND05964,2018-06-08,Milan
3118001885_2018_IT10,3118001885,2018,6000.00,VND05053,2018-08-26,
3118001886_2018_IT10,3118001886,2018,17578.84,VND05964,2018-07-08,Milan
3118001888_2018_IT10,3118001888,2018,4953.47,VND05964,2018-07-29,Milan
3118001889_2018_IT10,3118001889,2018,9283.23,VND04644,2018-07-31,
3118001890_2018_IT10,3118001890,2018,11340.09,VND04644,2018-07-31,
3118001891_2018_IT10,3118001891,2018,28002.00,VND05964,2018-07-30,Milan
3118001892_2018_IT10,3118001892,2018,36848.50,VND05964,2018-07-30,Milan
3118001893_2018_IT10,3118001893,2018,17640.37,VND05964,2018-08-10,Milan
3118001897_2018_IT10,3118001897,2018,560.00,VND05282,2018-09-24,
3118001899_2018_IT10,3118001899,2018,726.49,VND06071,2018-08-12,
3118001900_2018_IT10,3118001900,2018,2069.57,VND06071,2018-08-12,
3118001904_2018_IT10,3118001904,2018,389.75,VND04445,2018-03-30,
3118001905_2018_IT10,3118001905,2018,389.75,VND04445,2018-06-29,
3118001906_2018_IT10,3118001906,2018,541.69,VND04272,2018-08-26,
3118001907_2018_IT10,3118001907,2018,7237.21,VND04272,2018-09-27,
3118001913_2018_IT10,3118001913,2018,247.10,VND07398,2018-09-11,
3118001914_2018_IT10,3118001914,2018,505387.67,VND06238,2018-09-30,
3118001915_2018_IT10,3118001915,2018,2054512.06,VND04650,2018-08-31,
3118001923_2018_IT10,3118001923,2018,64144.90,VND05240,2018-09-02,
3118001924_2018_IT10,3118001924,2018,32870.89,VND04646,2018-08-31,
3118001925_2018_IT10,3118001925,2018,32650.73,VND04563,2018-08-23,
3118001927_2018_IT10,3118001927,2018,51024.58,VND05240,2018-10-04,
3118001928_2018_IT10,3118001928,2018,21845.57,VND05240,2018-08-31,
3118001929_2018_IT10,3118001929,2018,4620.00,VND05240,2018-09-01,
3118001930_2018_IT10,3118001930,2018,23281.39,VND04563,2018-08-23,
3118001931_2018_IT10,3118001931,2018,4620.00,VND05240,2018-10-03,
3118001932_2018_IT10,3118001932,2018,386.56,VND05240,2018-08-31,
3118001933_2018_IT10,3118001933,2018,109500.62,VND04563,2018-08-31,
3118001935_2018_IT10,3118001935,2018,551.93,VND05240,2018-08-31,
3118001936_2018_IT10,3118001936,2018,59493.74,VND05240,2018-10-03,
3118001937_2018_IT10,3118001937,2018,16972.73,VND05845,2018-06-29,
3118001938_2018_IT10,3118001938,2018,29573.59,VND07926,2018-07-30,
3118001939_2018_IT10,3118001939,2018,42038.67,VND06468,2018-08-28,
3118001940_2018_IT10,3118001940,2018,7414.40,VND05964,2018-08-11,Milan
3118001941_2018_IT10,3118001941,2018,1058.07,VND07663,2018-08-11,
3118001942_2018_IT10,3118001942,2018,9140.00,VND05306,2018-04-05,
3118001943_2018_IT10,3118001943,2018,3591.42,VND07863,2018-08-18,
3118001944_2018_IT10,3118001944,2018,-3591.42,VND07863,2018-08-18,
3118001945_2018_IT10,3118001945,2018,78240.41,VND04969,2018-09-09,
3118001948_2018_IT10,3118001948,2018,3591.42,VND07864,2018-08-18,
3118001949_2018_IT10,3118001949,2018,11524.92,VND06211,2018-10-07,
3118001953_2018_IT10,3118001953,2018,3591.42,VND07864,2018-08-18,
3118001959_2018_IT10,3118001959,2018,8640.00,VND05137,2018-08-31,Beijing
3118001960_2018_IT10,3118001960,2018,1898.52,VND05075,2018-08-19,
3118001962_2018_IT10,3118001962,2018,17829.12,VND05964,2018-09-08,Milan
3118001963_2018_IT10,3118001963,2018,10934.36,VND07992,2018-08-31,
3118001964_2018_IT10,3118001964,2018,7558.81,VND07992,2018-09-30,
3118001965_2018_IT10,3118001965,2018,21353.82,VND07881,2018-08-09,
3118001966_2018_IT10,3118001966,2018,27357.35,VND07881,2018-08-28,
3118001967_2018_IT10,3118001967,2018,21353.82,VND07881,2018-09-11,
3118001969_2018_IT10,3118001969,2018,392.80,VND06991,2018-09-01,
3118001970_2018_IT10,3118001970,2018,6851.48,VND06991,2018-09-01,
3118001971_2018_IT10,3118001971,2018,1929.32,VND05075,2018-09-13,
3118001973_2018_IT10,3118001973,2018,3428.14,VND07147,2018-05-06,
3118001974_2018_IT10,3118001974,2018,631.42,VND07980,2018-09-09,
3118001975_2018_IT10,3118001975,2018,1454.31,VND06057,2018-09-28,
3118001976_2018_IT10,3118001976,2018,25600.00,VND05282,2018-10-11,
3118001978_2018_IT10,3118001978,2018,1969.98,VND06702,2018-09-29,
3118001979_2018_IT10,3118001979,2018,587.59,VND04709,2018-08-31,
3118001981_2018_IT10,3118001981,2018,261.78,VND05660,2018-09-13,
3118001982_2018_IT10,3118001982,2018,259.84,VND04388,2018-08-31,
3118001984_2018_IT10,3118001984,2018,1395.00,VND05013,2018-09-11,
3118001986_2018_IT10,3118001986,2018,1230.14,VND06342,2018-08-24,
3118001987_2018_IT10,3118001987,2018,320.08,VND06342,2018-08-26,
3118001988_2018_IT10,3118001988,2018,321.55,VND07891,2018-08-18,
3118001989_2018_IT10,3118001989,2018,339.15,VND05394,2018-08-19,
3118001992_2018_IT10,3118001992,2018,114125.34,VND05726,2018-08-17,
3118001993_2018_IT10,3118001993,2018,129016.78,VND05726,2018-08-28,
3118001994_2018_IT10,3118001994,2018,101410.90,VND04835,2018-08-31,
3118001995_2018_IT10,3118001995,2018,13296.69,VND07310,2018-09-30,Milan
3118001996_2018_IT10,3118001996,2018,12647.01,VND04001,2018-10-04,
3118001997_2018_IT10,3118001997,2018,4532.53,VND06743,2018-08-11,
3118002000_2018_IT10,3118002000,2018,1400.00,VND04671,2018-06-29,
3118002001_2018_IT10,3118002001,2018,4813.94,VND05964,2018-07-10,Milan
3118002002_2018_IT10,3118002002,2018,188.64,VND06348,2018-08-18,
3118002004_2018_IT10,3118002004,2018,195.55,VND05398,2018-03-23,Moscow
3118002005_2018_IT10,3118002005,2018,6987.24,VND05398,2018-04-26,Moscow
3118002008_2018_IT10,3118002008,2018,1054.65,VND05398,2018-05-23,Moscow
3118002012_2018_IT10,3118002012,2018,4168.96,VND06675,2018-10-31,
